Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S4741,Liam,Brown,student4741@univ.edu,Female,22,Mathematics,64.26,87.91,53.23,61.71,63.17,87.92,49.37,64.884,C
S4742,Ali,Smith,student4742@univ.edu,Female,22,Mathematics,66.74,44.91,76.48,57.28,97.55,94.58,42.48,65.924,C
S4743,Maria,Davis,student4743@univ.edu,Female,21,Business,61.78,65.92,96.1,66.97,68.43,91.56,75.55,77.214,B
S4744,Sara,Smith,student4744@univ.edu,Male,23,Engineering,62.41,76.87,45.08,74.24,78.85,76.01,62.4,64.201,C
S4745,Omar,Smith,student4745@univ.edu,Female,19,Mathematics,95.18,91.59,87.93,95.03,83.65,97.25,93.25,91.022,A
S4746,Liam,Smith,student4746@univ.edu,Male,24,Engineering,53.04,73.78,99.0,64.59,84.12,51.2,88.72,79.293,B
S4747,Ali,Williams,student4747@univ.edu,Male,18,Business,97.23,98.67,43.47,75.67,99.69,57.75,77.65,74.47,B
S4748,Ahmed,Jones,student4748@univ.edu,Female,24,CS,86.43,53.32,62.7,85.95,55.32,48.6,65.73,65.544,C
S4749,Emma,Smith,student4749@univ.edu,Male,20,Mathematics,57.82,54.5,89.24,73.01,86.49,68.82,64.86,72.982,B
S4750,Omar,Davis,student4750@univ.edu,Female,25,Mathematics,73.2,67.71,51.77,98.91,93.1,54.12,87.01,71.947,B
S4751,Ahmed,Williams,student4751@univ.edu,Male,25,Engineering,55.04,83.24,91.58,99.34,97.48,56.81,60.85,83.201,B
S4752,Ali,Brown,student4752@univ.edu,Female,19,CS,87.42,77.76,70.72,96.77,95.82,92.93,63.98,80.652,B
S4753,Emma,Johnson,student4753@univ.edu,Male,24,Business,94.7,88.17,96.52,87.84,91.11,44.05,52.55,85.804,A
S4754,Ali,Williams,student4754@univ.edu,Female,18,Engineering,53.38,64.6,44.1,92.38,53.0,77.13,65.61,61.062,C
S4755,Omar,Williams,student4755@univ.edu,Female,25,CS,81.1,55.74,46.27,96.29,67.19,55.0,84.86,65.538,C
S4756,Maria,Brown,student4756@univ.edu,Male,18,Mathematics,92.59,64.44,71.17,70.12,68.98,67.68,53.83,69.681,C
S4757,Liam,Davis,student4757@univ.edu,Male,20,Engineering,51.73,67.91,57.9,61.41,73.73,95.69,94.77,66.971,C
S4758,Emma,Davis,student4758@univ.edu,Male,22,Business,91.44,69.38,89.21,84.83,59.9,51.73,51.79,76.263,B
S4759,Sara,Smith,student4759@univ.edu,Male,23,Engineering,99.39,71.5,80.1,73.66,99.24,60.08,82.04,80.45,B
S4760,Ali,Brown,student4760@univ.edu,Male,20,Business,93.53,75.41,69.83,73.55,69.91,97.4,53.69,73.647,B
S4761,Omar,Williams,student4761@univ.edu,Female,25,Engineering,89.83,43.48,97.98,74.07,58.47,68.75,49.34,72.402,B
S4762,Liam,Smith,student4762@univ.edu,Male,18,Business,99.73,70.98,79.08,97.92,56.37,59.69,90.69,80.272,B
S4763,Sara,Davis,student4763@univ.edu,Male,22,Mathematics,99.85,77.55,59.03,64.7,82.4,58.63,68.71,70.951,B
S4764,Liam,Williams,student4764@univ.edu,Female,23,Engineering,71.8,80.09,81.56,73.67,96.8,89.03,51.73,78.021,B
S4765,Emma,Brown,student4765@univ.edu,Male,18,Engineering,99.36,41.42,94.67,50.59,52.17,43.13,60.46,67.629,C
S4766,Ahmed,Brown,student4766@univ.edu,Male,20,CS,90.61,73.98,80.3,85.94,95.66,89.06,90.62,83.919,B
S4767,Maria,Brown,student4767@univ.edu,Male,20,Business,91.81,53.67,81.67,58.06,84.59,52.27,99.43,74.141,B
S4768,Liam,Smith,student4768@univ.edu,Male,21,CS,96.19,79.93,75.09,74.9,98.09,82.85,79.81,81.299,B
S4769,Maria,Williams,student4769@univ.edu,Female,24,Engineering,85.29,46.01,52.13,64.66,83.31,88.94,59.85,61.832,C
S4770,Ali,Brown,student4770@univ.edu,Female,19,Engineering,73.03,73.69,61.87,60.48,98.17,40.16,80.29,69.528,C
S4771,Ahmed,Jones,student4771@univ.edu,Female,19,Engineering,75.0,83.13,93.56,50.23,59.48,99.43,91.16,79.764,B
S4772,Emma,Smith,student4772@univ.edu,Female,24,Engineering,67.19,54.48,76.99,73.57,84.94,96.57,60.98,71.168,B
S4773,Maria,Williams,student4773@univ.edu,Male,19,Business,71.44,59.31,94.99,75.78,83.83,54.36,54.92,75.463,B
S4774,John,Brown,student4774@univ.edu,Male,19,Engineering,59.76,45.01,71.9,60.23,77.83,78.86,41.11,61.419,C
S4775,Ali,Brown,student4775@univ.edu,Female,21,Business,81.63,83.84,60.67,72.1,69.29,53.45,79.59,71.508,B
S4776,Maria,Johnson,student4776@univ.edu,Male,20,Mathematics,72.31,71.21,69.24,96.27,54.46,64.63,78.46,73.209,B
S4777,Emma,Williams,student4777@univ.edu,Male,25,Mathematics,73.65,65.93,93.43,96.33,82.37,75.78,71.31,82.186,B
S4778,Ahmed,Smith,student4778@univ.edu,Female,21,CS,90.98,89.02,97.13,86.89,54.86,69.62,87.2,86.761,A
S4779,Liam,Johnson,student4779@univ.edu,Male,18,CS,57.84,80.46,52.77,86.39,72.29,93.95,99.2,72.512,B
S4780,Omar,Johnson,student4780@univ.edu,Male,25,CS,68.71,99.99,40.05,63.83,94.84,86.92,95.79,71.868,B
S4781,Sara,Johnson,student4781@univ.edu,Male,19,Engineering,79.12,97.81,50.21,74.58,77.27,42.6,87.66,72.347,B
S4782,Sara,Brown,student4782@univ.edu,Female,18,Business,84.58,76.9,67.83,84.97,77.01,96.43,86.04,78.059,B
S4783,Maria,Brown,student4783@univ.edu,Female,24,Engineering,93.98,87.64,58.06,91.59,92.65,45.09,53.25,74.927,B
S4784,Ahmed,Jones,student4784@univ.edu,Female,25,Business,72.41,85.36,76.57,51.65,80.74,83.89,77.76,75.076,B
S4785,Sara,Brown,student4785@univ.edu,Female,25,Engineering,67.24,78.93,52.64,79.09,65.83,89.31,99.3,71.144,B
S4786,Omar,Johnson,student4786@univ.edu,Male,23,Engineering,69.4,48.81,62.71,60.92,98.4,91.94,68.04,65.894,C
S4787,Liam,Jones,student4787@univ.edu,Male,23,CS,86.54,53.1,83.82,83.49,58.84,64.09,96.66,75.698,B
S4788,Sara,Johnson,student4788@univ.edu,Male,24,Business,66.2,45.33,79.05,99.67,73.45,82.7,78.03,73.635,B
S4789,Ahmed,Jones,student4789@univ.edu,Male,24,Business,63.4,74.99,58.19,90.49,92.15,59.23,52.19,69.764,C
S4790,Omar,Smith,student4790@univ.edu,Male,20,Engineering,78.18,97.97,66.48,53.03,77.81,96.39,83.47,76.258,B
S4791,John,Smith,student4791@univ.edu,Female,18,Mathematics,61.0,71.24,90.86,57.06,67.65,68.35,54.29,71.776,B
S4792,Ali,Smith,student4792@univ.edu,Male,23,Engineering,74.53,64.28,46.07,69.44,66.77,59.67,65.34,60.74,C
S4793,Sara,Davis,student4793@univ.edu,Female,18,Business,73.62,88.68,49.3,86.05,86.45,50.71,52.21,69.197,C
S4794,Emma,Brown,student4794@univ.edu,Male,24,Engineering,57.93,51.09,70.01,81.66,76.16,48.78,63.26,65.644,C
S4795,Sara,Williams,student4795@univ.edu,Female,18,Business,52.06,50.2,67.48,99.25,84.96,57.2,84.02,70.135,B
S4796,Emma,Davis,student4796@univ.edu,Male,21,Engineering,67.47,78.71,56.1,79.71,64.41,52.29,74.49,67.78,C
S4797,Ali,Johnson,student4797@univ.edu,Female,21,Business,77.6,78.93,54.9,89.18,67.04,47.16,99.03,72.358,B
S4798,Maria,Johnson,student4798@univ.edu,Male,19,Mathematics,68.22,87.6,55.4,82.51,77.0,80.32,86.84,73.739,B
S4799,Ahmed,Brown,student4799@univ.edu,Male,19,CS,53.58,43.57,62.61,81.08,89.31,85.36,57.81,63.997,C
S4800,Liam,Brown,student4800@univ.edu,Male,20,Business,55.21,63.93,96.48,96.57,90.4,47.97,45.1,77.685,B
S4801,Maria,Jones,student4801@univ.edu,Male,19,CS,86.5,63.12,52.0,64.09,79.51,80.17,57.48,64.195,C
S4802,Omar,Jones,student4802@univ.edu,Male,23,Engineering,50.76,84.86,90.9,85.27,73.87,69.33,47.13,77.675,B
S4803,John,Davis,student4803@univ.edu,Female,20,Mathematics,90.14,51.81,80.36,82.08,58.9,68.53,61.94,71.307,B
S4804,Omar,Smith,student4804@univ.edu,Male,23,Engineering,79.31,58.13,93.9,53.52,64.62,86.68,62.28,72.779,B
S4805,Omar,Brown,student4805@univ.edu,Female,22,CS,90.11,94.29,72.13,97.92,66.62,62.0,84.77,82.435,B
S4806,Omar,Jones,student4806@univ.edu,Female,23,CS,53.06,40.5,95.69,88.09,85.57,73.97,60.51,73.633,B
S4807,Maria,Johnson,student4807@univ.edu,Male,22,Business,71.74,94.07,61.62,72.33,91.64,71.0,65.85,74.622,B
S4808,Ahmed,Davis,student4808@univ.edu,Male,23,CS,73.22,85.76,45.29,82.22,75.71,79.26,53.51,67.279,C
S4809,Liam,Williams,student4809@univ.edu,Male,24,Business,72.08,55.58,96.61,82.25,83.85,41.98,47.58,74.886,B
S4810,Ahmed,Smith,student4810@univ.edu,Female,20,Business,63.24,98.81,47.87,62.73,50.21,89.85,48.16,64.186,C
S4811,Liam,Davis,student4811@univ.edu,Female,25,Mathematics,59.93,51.95,55.89,53.14,82.32,81.07,87.39,62.146,C
S4812,Sara,Williams,student4812@univ.edu,Female,20,CS,60.65,81.06,41.66,97.93,58.96,88.73,42.71,64.068,C
S4813,Ahmed,Davis,student4813@univ.edu,Male,21,Business,93.78,90.25,95.77,78.73,50.81,66.62,85.54,84.935,B
S4814,Sara,Jones,student4814@univ.edu,Male,18,Mathematics,63.13,89.55,75.82,54.92,60.4,64.01,72.11,71.658,B
S4815,Liam,Brown,student4815@univ.edu,Female,20,Engineering,55.56,64.94,97.54,58.02,63.13,66.34,90.62,75.201,B
S4816,Ali,Davis,student4816@univ.edu,Male,19,CS,57.22,52.83,85.68,82.33,65.66,80.71,42.64,69.207,C
S4817,John,Brown,student4817@univ.edu,Female,20,Mathematics,93.68,64.32,87.04,70.0,98.48,77.66,79.56,80.531,B
S4818,Sara,Davis,student4818@univ.edu,Male,22,CS,71.77,53.28,52.3,98.41,82.19,98.0,80.78,69.481,C
S4819,Sara,Williams,student4819@univ.edu,Female,24,Engineering,69.89,59.93,52.9,99.11,98.67,43.12,40.14,65.749,C
S4820,Omar,Johnson,student4820@univ.edu,Female,25,Engineering,50.66,46.79,81.79,81.85,75.75,49.85,60.3,67.336,C
S4821,Ali,Brown,student4821@univ.edu,Male,23,CS,72.01,48.59,94.57,88.03,57.23,95.99,71.35,76.152,B
S4822,Emma,Jones,student4822@univ.edu,Male,18,Engineering,51.33,76.61,84.87,94.61,92.06,71.72,74.46,80.346,B
S4823,John,Smith,student4823@univ.edu,Male,20,Business,80.34,68.17,73.9,96.35,59.51,82.86,95.48,77.933,B
S4824,Maria,Davis,student4824@univ.edu,Female,22,Engineering,80.39,44.36,42.03,71.25,89.35,95.94,96.91,63.631,C
S4825,Liam,Williams,student4825@univ.edu,Female,19,Engineering,52.78,88.39,76.86,72.24,52.38,76.3,87.48,74.651,B
S4826,Maria,Johnson,student4826@univ.edu,Female,20,CS,88.51,65.65,74.19,60.73,76.65,74.02,72.8,71.993,B
S4827,Liam,Williams,student4827@univ.edu,Female,25,CS,90.2,87.13,72.59,75.4,56.45,89.45,62.64,75.914,B
S4828,Emma,Smith,student4828@univ.edu,Female,25,Mathematics,74.04,85.15,48.37,67.33,91.97,83.19,94.61,71.862,B
S4829,Sara,Johnson,student4829@univ.edu,Female,21,Business,85.2,86.7,94.28,56.3,92.09,88.69,70.51,83.284,B
S4830,Ali,Johnson,student4830@univ.edu,Female,22,Business,85.6,94.77,66.69,89.56,84.32,54.12,81.13,80.206,B
S4831,Sara,Smith,student4831@univ.edu,Male,20,Business,86.93,94.83,87.44,74.2,86.88,61.63,85.62,85.353,A
S4832,Ahmed,Smith,student4832@univ.edu,Male,21,Business,95.91,53.79,65.87,84.95,92.96,44.32,97.08,74.072,B
S4833,Maria,Williams,student4833@univ.edu,Female,21,Engineering,64.95,40.75,58.29,74.39,97.15,72.78,86.16,65.261,C
S4834,John,Davis,student4834@univ.edu,Female,18,Engineering,89.4,44.7,56.86,51.45,52.43,54.77,82.99,58.936,D
S4835,Liam,Brown,student4835@univ.edu,Female,23,Business,84.01,97.59,50.81,61.23,62.31,48.81,67.73,67.791,C
S4836,Liam,Smith,student4836@univ.edu,Male,19,Mathematics,71.09,70.41,85.81,95.85,58.56,75.55,89.42,79.887,B
S4837,Ali,Smith,student4837@univ.edu,Male,20,CS,72.94,60.6,92.11,83.73,99.78,46.58,94.04,81.317,B
S4838,Liam,Johnson,student4838@univ.edu,Male,18,Mathematics,76.29,79.11,74.11,50.26,82.04,91.48,68.64,72.865,B
S4839,Maria,Brown,student4839@univ.edu,Male,18,CS,97.02,48.68,78.48,71.23,56.89,91.22,70.55,70.971,B
S4840,Maria,Brown,student4840@univ.edu,Male,22,CS,82.91,99.51,47.58,69.32,83.72,89.0,46.74,70.361,B
S4841,John,Johnson,student4841@univ.edu,Female,22,CS,82.48,44.38,50.62,77.65,51.16,44.93,98.75,61.195,C
S4842,Maria,Smith,student4842@univ.edu,Female,24,Mathematics,60.99,94.1,79.04,71.66,92.48,65.91,75.74,79.498,B
S4843,Ali,Jones,student4843@univ.edu,Male,25,Business,79.85,79.99,84.35,79.07,81.0,88.17,99.57,83.614,B
S4844,John,Brown,student4844@univ.edu,Female,22,Business,66.88,94.32,93.92,86.17,51.34,99.46,73.16,84.076,B
S4845,John,Jones,student4845@univ.edu,Female,19,Mathematics,57.02,42.64,73.72,81.99,82.21,85.24,88.8,70.007,B
S4846,Sara,Smith,student4846@univ.edu,Male,24,Mathematics,56.1,45.64,92.52,58.73,97.72,97.74,97.52,75.715,B
S4847,Omar,Davis,student4847@univ.edu,Female,23,Mathematics,99.52,42.58,45.76,96.91,93.37,77.13,81.16,68.042,C
S4848,Maria,Brown,student4848@univ.edu,Male,23,Engineering,83.0,47.22,49.12,73.31,56.95,50.43,87.99,60.492,C
S4849,Emma,Davis,student4849@univ.edu,Male,20,Engineering,50.6,67.06,55.79,61.97,52.21,87.82,79.74,62.09,C
S4850,Ahmed,Williams,student4850@univ.edu,Female,21,Business,99.85,72.62,68.38,92.65,79.53,56.74,94.75,79.185,B
S4851,Ahmed,Jones,student4851@univ.edu,Male,24,CS,74.61,45.44,46.94,65.58,96.31,62.28,93.1,62.523,C
S4852,Ahmed,Brown,student4852@univ.edu,Female,19,Engineering,91.64,99.06,94.39,76.98,69.9,87.14,66.99,86.886,A
S4853,John,Williams,student4853@univ.edu,Female,20,Engineering,62.42,57.75,97.43,92.74,88.39,81.07,48.03,78.627,B
S4854,Ali,Jones,student4854@univ.edu,Male,19,Business,82.92,59.84,80.91,88.08,72.99,78.37,48.95,73.858,B
S4855,Sara,Davis,student4855@univ.edu,Female,19,CS,70.24,75.62,90.81,70.19,84.12,86.46,94.29,82.084,B
S4856,Omar,Davis,student4856@univ.edu,Female,18,Mathematics,59.58,97.39,78.49,74.46,84.95,47.14,85.35,79.539,B
S4857,Liam,Jones,student4857@univ.edu,Male,18,CS,55.0,62.03,65.37,54.43,93.87,94.49,47.83,64.576,C
S4858,Liam,Williams,student4858@univ.edu,Male,23,Business,61.27,90.34,77.29,55.23,98.22,62.17,62.29,74.826,B
S4859,Emma,Jones,student4859@univ.edu,Female,25,Business,61.02,52.09,65.02,61.04,82.26,48.35,99.81,65.806,C
S4860,Emma,Smith,student4860@univ.edu,Female,24,CS,55.6,86.55,64.4,66.3,76.99,73.29,70.47,70.545,B
S4861,Emma,Brown,student4861@univ.edu,Female,23,Mathematics,59.76,88.34,77.21,52.58,50.3,84.7,48.31,68.79,C
S4862,Sara,Jones,student4862@univ.edu,Female,25,Engineering,83.35,77.81,43.92,85.98,80.25,56.86,88.67,69.705,C
S4863,John,Johnson,student4863@univ.edu,Male,21,Business,79.81,52.78,44.93,69.39,63.83,63.25,64.44,58.414,D
S4864,Sara,Brown,student4864@univ.edu,Male,25,Engineering,89.56,83.68,77.15,96.66,61.46,72.27,43.14,77.41,B
S4865,Ahmed,Brown,student4865@univ.edu,Male,24,Business,55.69,65.6,92.8,88.01,81.44,67.32,66.91,77.931,B
S4866,Maria,Brown,student4866@univ.edu,Female,23,Business,94.93,62.25,85.57,67.34,51.85,86.06,88.35,76.038,B
S4867,John,Johnson,student4867@univ.edu,Male,25,Mathematics,62.2,52.54,43.35,82.33,71.05,66.72,77.5,60.273,C
S4868,Ahmed,Jones,student4868@univ.edu,Female,21,Business,89.24,82.56,40.78,98.73,51.01,89.18,60.68,68.108,C
S4869,Omar,Williams,student4869@univ.edu,Male,23,Engineering,89.22,58.18,49.15,97.91,99.91,50.61,71.93,69.704,C
S4870,Maria,Davis,student4870@univ.edu,Female,20,CS,94.02,96.64,71.0,68.73,75.46,90.18,77.43,80.138,B
S4871,Omar,Smith,student4871@univ.edu,Female,23,Engineering,99.16,92.25,94.2,89.98,57.94,99.47,76.25,88.516,A
S4872,Emma,Brown,student4872@univ.edu,Female,19,CS,75.95,57.83,81.78,61.91,84.09,94.65,73.0,73.423,B
S4873,Maria,Williams,student4873@univ.edu,Male,18,CS,97.75,63.35,68.47,84.13,70.42,99.31,57.74,73.387,B
S4874,Maria,Smith,student4874@univ.edu,Female,22,Mathematics,71.39,50.09,46.02,95.6,55.72,51.91,54.01,58.871,D
S4875,Sara,Johnson,student4875@univ.edu,Male,25,Mathematics,56.68,47.06,40.29,98.37,50.64,60.97,66.73,56.708,D
S4876,Omar,Brown,student4876@univ.edu,Female,22,Mathematics,70.18,63.31,82.19,87.28,88.65,73.15,49.0,74.852,B
S4877,Emma,Davis,student4877@univ.edu,Male,23,Engineering,84.57,55.0,85.42,62.7,56.25,86.63,61.28,70.573,B
S4878,Ali,Williams,student4878@univ.edu,Female,20,Engineering,70.78,50.86,46.45,97.89,90.17,72.32,48.89,63.391,C
S4879,Omar,Johnson,student4879@univ.edu,Male,23,CS,84.31,52.85,77.43,69.37,61.37,54.5,61.16,67.614,C
S4880,Omar,Davis,student4880@univ.edu,Female,20,CS,77.4,73.03,82.96,71.27,63.04,85.74,55.8,74.096,B
S4881,Ahmed,Smith,student4881@univ.edu,Male,18,Business,73.3,95.68,79.29,84.86,61.47,83.41,67.68,80.068,B
S4882,Sara,Davis,student4882@univ.edu,Female,21,CS,65.25,96.73,59.17,92.22,99.7,80.75,56.66,77.128,B
S4883,John,Williams,student4883@univ.edu,Male,23,Business,50.42,44.49,44.15,61.59,98.22,90.28,97.61,60.521,C
S4884,Emma,Williams,student4884@univ.edu,Female,23,Engineering,61.99,99.36,89.75,77.51,85.66,99.38,88.4,86.998,A
S4885,Emma,Williams,student4885@univ.edu,Male,25,Mathematics,85.86,98.2,87.21,72.75,81.37,82.31,72.68,84.822,B
S4886,Maria,Johnson,student4886@univ.edu,Male,19,Mathematics,80.81,90.45,86.47,92.26,64.35,40.21,88.38,83.234,B
S4887,John,Johnson,student4887@univ.edu,Male,23,CS,92.72,47.01,99.91,76.09,95.32,43.51,91.48,80.916,B
S4888,Omar,Johnson,student4888@univ.edu,Male,23,CS,93.24,82.46,72.38,51.58,96.16,60.18,68.58,74.75,B
S4889,Ahmed,Johnson,student4889@univ.edu,Female,18,Mathematics,57.81,76.16,44.56,96.75,86.63,82.23,52.6,66.928,C
S4890,Liam,Jones,student4890@univ.edu,Female,19,Business,70.06,51.31,77.42,98.39,58.57,99.57,41.74,70.262,B
S4891,Sara,Davis,student4891@univ.edu,Male,19,Engineering,50.99,58.36,85.63,64.63,96.04,41.48,72.62,71.094,B
S4892,Liam,Williams,student4892@univ.edu,Female,22,Engineering,62.49,57.52,76.18,68.0,50.74,92.37,85.06,69.005,C
S4893,Sara,Davis,student4893@univ.edu,Female,23,Business,88.74,56.74,81.18,58.21,60.41,90.03,87.76,72.626,B
S4894,John,Williams,student4894@univ.edu,Male,25,Mathematics,73.98,63.8,67.66,90.05,99.37,58.7,73.04,74.14,B
S4895,Maria,Davis,student4895@univ.edu,Male,24,Engineering,81.98,61.67,65.38,59.64,86.88,85.48,79.62,70.016,B
S4896,Omar,Williams,student4896@univ.edu,Male,23,Mathematics,53.71,68.48,82.23,82.77,99.98,75.55,48.19,74.746,B
S4897,Omar,Davis,student4897@univ.edu,Female,18,CS,98.36,82.36,65.65,67.11,96.62,92.07,75.98,77.933,B
S4898,Liam,Davis,student4898@univ.edu,Male,19,Mathematics,84.82,80.31,60.53,75.9,74.87,80.07,78.47,73.425,B
S4899,Ali,Johnson,student4899@univ.edu,Male,21,Engineering,96.31,50.44,86.84,66.99,96.24,51.61,59.1,73.934,B
S4900,Omar,Jones,student4900@univ.edu,Female,24,Mathematics,75.63,87.59,80.04,97.65,87.64,65.83,78.89,83.685,B
S4901,Sara,Jones,student4901@univ.edu,Male,24,Mathematics,68.6,92.93,57.68,66.86,73.99,85.15,53.85,69.82,C
S4902,Liam,Smith,student4902@univ.edu,Female,21,Engineering,68.02,40.37,63.73,60.99,87.49,99.28,44.97,61.353,C
S4903,Emma,Williams,student4903@univ.edu,Female,24,Mathematics,93.58,80.84,86.52,82.47,51.43,58.73,87.87,80.719,B
S4904,Omar,Jones,student4904@univ.edu,Male,24,Mathematics,86.68,49.81,40.81,64.94,76.47,91.02,83.23,61.135,C
S4905,Emma,Davis,student4905@univ.edu,Female,24,Business,71.86,95.64,91.13,82.65,51.89,48.9,92.26,82.91,B
S4906,Emma,Brown,student4906@univ.edu,Male,20,Business,53.37,92.24,86.32,50.03,74.1,56.26,95.71,76.98,B
S4907,John,Brown,student4907@univ.edu,Male,22,CS,99.71,65.82,46.79,74.49,87.47,87.26,66.15,68.07,C
S4908,Ali,Brown,student4908@univ.edu,Female,18,CS,69.54,83.4,51.87,64.08,62.65,76.76,44.73,63.383,C
S4909,John,Brown,student4909@univ.edu,Female,24,CS,95.13,50.99,41.79,95.94,61.1,90.64,56.77,62.958,C
S4910,Sara,Davis,student4910@univ.edu,Female,18,Engineering,94.78,56.65,47.17,69.0,86.04,52.64,90.46,65.591,C
S4911,Ali,Johnson,student4911@univ.edu,Male,21,Business,82.3,99.17,81.46,92.3,81.63,68.96,72.46,85.204,A
S4912,Sara,Williams,student4912@univ.edu,Female,21,Engineering,83.75,78.13,59.6,89.88,65.24,62.83,89.59,73.987,B
S4913,Ahmed,Williams,student4913@univ.edu,Male,23,Engineering,79.66,64.45,50.4,97.19,68.52,62.51,65.93,67.125,C
S4914,Sara,Jones,student4914@univ.edu,Female,24,CS,86.77,94.45,75.83,90.65,89.2,89.92,43.56,81.685,B
S4915,Ali,Jones,student4915@univ.edu,Female,22,Engineering,77.01,71.68,65.22,97.04,99.37,45.86,54.94,73.883,B
S4916,Ali,Davis,student4916@univ.edu,Female,19,CS,72.87,86.08,90.74,60.87,82.64,62.48,89.51,81.194,B
S4917,Sara,Williams,student4917@univ.edu,Male,19,Business,67.41,95.05,67.74,56.26,61.15,40.38,63.3,68.976,C
S4918,Emma,Williams,student4918@univ.edu,Female,24,CS,53.14,81.61,51.78,77.24,99.23,76.9,66.31,69.155,C
S4919,Ali,Smith,student4919@univ.edu,Male,21,Engineering,91.73,49.71,49.06,86.88,56.93,85.39,68.66,63.693,C
S4920,Maria,Williams,student4920@univ.edu,Male,22,CS,50.64,57.28,75.59,90.37,54.83,84.57,95.1,71.974,B
S4921,Emma,Brown,student4921@univ.edu,Female,23,Mathematics,73.53,72.68,78.86,76.6,72.07,58.71,64.21,73.6,B
S4922,Liam,Williams,student4922@univ.edu,Female,18,CS,84.87,54.02,93.27,85.28,95.3,77.49,62.41,79.71,B
S4923,Omar,Jones,student4923@univ.edu,Male,18,Mathematics,83.54,91.79,45.03,63.59,92.39,60.7,42.5,66.284,C
S4924,Emma,Williams,student4924@univ.edu,Male,21,Business,57.84,68.66,69.05,93.92,57.72,97.63,59.99,70.971,B
S4925,Emma,Johnson,student4925@univ.edu,Female,24,Engineering,89.14,80.02,92.36,99.28,66.38,58.91,60.45,83.147,B
S4926,Ahmed,Brown,student4926@univ.edu,Female,23,Business,57.22,97.37,70.36,68.76,93.85,62.79,83.51,77.493,B
S4927,Sara,Williams,student4927@univ.edu,Male,25,Business,64.64,82.77,80.86,88.91,86.88,92.39,92.9,83.21,B
S4928,Ali,Brown,student4928@univ.edu,Female,21,Mathematics,62.19,77.86,42.65,50.41,79.35,77.23,62.85,60.229,C
S4929,Ali,Davis,student4929@univ.edu,Male,19,Mathematics,66.49,43.71,49.8,65.16,80.35,58.63,44.28,55.499,D
S4930,Emma,Brown,student4930@univ.edu,Female,18,Mathematics,66.29,71.2,52.11,83.54,66.04,68.91,83.15,67.398,C
S4931,Maria,Smith,student4931@univ.edu,Male,18,Business,64.05,79.23,72.03,78.73,77.9,48.38,41.23,70.002,B
S4932,Ali,Davis,student4932@univ.edu,Female,23,CS,69.92,92.98,89.03,97.57,83.02,94.15,79.96,87.938,A
S4933,Emma,Johnson,student4933@univ.edu,Female,25,Engineering,66.18,93.11,72.67,69.92,89.04,53.55,73.32,76.442,B
S4934,Emma,Brown,student4934@univ.edu,Female,23,Mathematics,86.95,45.44,67.61,87.64,93.33,57.75,84.22,71.855,B
S4935,Sara,Williams,student4935@univ.edu,Female,25,Business,69.95,45.04,64.49,81.44,88.34,71.48,84.95,68.469,C
S4936,Omar,Davis,student4936@univ.edu,Male,21,Business,82.86,80.77,58.5,97.19,55.91,67.86,82.61,73.813,B
S4937,John,Jones,student4937@univ.edu,Male,24,Mathematics,91.43,68.42,43.2,93.17,82.84,92.09,90.66,71.717,B
S4938,Ali,Jones,student4938@univ.edu,Male,20,Engineering,52.54,75.99,91.48,50.73,54.55,56.83,75.36,71.338,B
S4939,Ali,Smith,student4939@univ.edu,Male,24,Business,55.72,82.27,95.13,50.32,97.76,89.99,70.35,79.423,B
S4940,Ali,Davis,student4940@univ.edu,Male,22,Mathematics,96.7,53.62,81.99,53.71,69.3,59.05,72.57,70.187,B
S4941,Ali,Williams,student4941@univ.edu,Female,23,Engineering,93.9,83.25,42.19,60.07,96.81,91.42,43.03,66.263,C
S4942,Liam,Davis,student4942@univ.edu,Male,19,Business,50.56,97.78,77.48,76.09,99.15,43.52,57.46,77.106,B
S4943,Liam,Jones,student4943@univ.edu,Male,23,Engineering,63.23,46.12,78.77,57.33,56.82,68.47,86.29,65.512,C
S4944,John,Brown,student4944@univ.edu,Male,21,CS,92.29,46.63,61.36,63.48,87.88,41.01,91.82,66.505,C
S4945,Liam,Jones,student4945@univ.edu,Female,25,Mathematics,92.77,72.94,70.19,75.56,81.12,63.05,93.66,76.886,B
S4946,Maria,Davis,student4946@univ.edu,Male,22,Engineering,83.73,80.64,44.23,84.15,66.11,93.89,80.59,69.757,C
S4947,John,Davis,student4947@univ.edu,Male,24,Mathematics,81.19,60.94,77.38,59.58,80.34,79.48,41.88,68.654,C
S4948,Liam,Williams,student4948@univ.edu,Female,20,Business,65.44,42.81,81.27,70.63,82.93,51.6,75.28,68.482,C
S4949,Sara,Davis,student4949@univ.edu,Male,20,Mathematics,63.13,75.98,63.99,70.83,75.03,41.3,73.51,68.249,C
